gene_id	gene_name	geneID	gene_id2	geneType	NTC	Lipo	PEI	ExFect	Infect	Elec
ENSG00000172888	ZNF621	285268	ENSG00000172888.12	protein_coding	40.76352776	58.78532442	51.33843122	51.35858427	46.56659181	42.13089667
ENSG00000168036	CTNNB1	1499	ENSG00000168036.18	protein_coding	1230.955467	890.8172363	1019.184355	1105.375509	901.1844446	1324.036659
ENSG00000168038	ULK4	54986	ENSG00000168038.11	protein_coding	1.163535571	1.035684879	1.532667291	1.595444533	0.95322287	0.842633691
ENSG00000182606	TRAK1	22906	ENSG00000182606.17	protein_coding	38.684763	40.85520407	37.89433541	35.15235296	48.72720129	41.49884333
ENSG00000187094	CCK	885	ENSG00000187094.12	protein_coding	0	0	0	0.023039491	0	0
ENSG00000157093	LYZL4	131375	ENSG00000157093.9	protein_coding	0	0.016191447	0.005803443	0	0	0
ENSG00000114812	VIPR1	7433	ENSG00000114812.13	protein_coding	14.72603821	11.00311534	12.50745574	10.60404789	14.60006244	12.22463639
ENSG00000232354	VIPR1-AS1	100874007	ENSG00000232354.8	lncRNA	0.325723765	0.526802268	0.758419752	0.147470471	0.370045876	0.380220767
ENSG00000093183	SEC22C	9117	ENSG00000093183.14	protein_coding	37.9697405	38.90969231	35.38279081	33.9010089	36.314303	37.87992094
ENSG00000008324	SS18L2	51188	ENSG00000008324.12	protein_coding	11.7382865	9.706110563	9.67335972	6.99957728	7.098380298	7.631915218
ENSG00000114857	NKTR	4820	ENSG00000114857.19	protein_coding	290.0294338	312.9991399	272.0383267	283.9962328	273.8540868	264.2056392
ENSG00000230084	ZBTB47-AS1	101928323	ENSG00000230084.8	lncRNA	0.316843284	0.534062875	0.497977829	0.207489813	0.509584831	0.383976921
ENSG00000114853	ZBTB47	92999	ENSG00000114853.15	protein_coding	22.28420697	13.35520728	13.25433163	22.81115795	22.85132302	22.70850513
ENSG00000157119	KLHL40	131377	ENSG00000157119.12	protein_coding	0.008593171	0.013721022	0.063460511	0.019580027	0.040418653	0
ENSG00000010282	HHATL	57467	ENSG00000010282.15	protein_coding	0.164505001	0.087833617	0.833706125	0.26579066	0.116413016	0.051859197
ENSG00000230970	HHATL-AS1	100874044	ENSG00000230970.4	lncRNA	0	0	0.004968609	0	0	0.004162954
ENSG00000244607	CCDC13	152206	ENSG00000244607.7	protein_coding	0.264938133	0.609633767	0.684001808	0.328728632	0.209578761	0.25774513
ENSG00000173811	CCDC13-AS1	100874114	ENSG00000173811.11	lncRNA	0	0.015205267	0.009210184	0	0	0
ENSG00000225611	CCDC13-AS2	729083	ENSG00000225611.3	lncRNA	0.034397555	0.137519791	0.141399622	0.282129145	0.050136619	0
ENSG00000181061	HIGD1A	25994	ENSG00000181061.14	protein_coding	35.70447755	24.26454924	28.2776246	31.0124423	23.70701196	39.71550473
ENSG00000144648	ACKR2	1238	ENSG00000144648.16	protein_coding	0.423179298	0.690410859	0.889015133	0.634812702	0.497230879	0.344708445
ENSG00000240747	KRBOX1	100506243	ENSG00000240747.8	protein_coding	0	0	0	0.011593637	0	0
ENSG00000180432	CYP8B1	1582	ENSG00000180432.6	protein_coding	0	0	0	0	0.009086601	0
ENSG00000182983	ZNF662	389114	ENSG00000182983.15	protein_coding	0.006230541	0	0.023888444	0.017019285	0	0.004551426
ENSG00000206552	KRBOX1-AS1	100506275	ENSG00000206552.4	lncRNA	0	0	0.014242159	0	0	0
ENSG00000144649	GASK1A	729085	ENSG00000144649.10	protein_coding	2.875996344	1.994039906	2.437967102	2.14807654	2.555608783	2.782980193
ENSG00000144647	POMGNT2	84892	ENSG00000144647.7	protein_coding	27.02375498	28.99165437	25.68358312	28.8926019	32.55761248	33.02832764
ENSG00000163788	SNRK	54861	ENSG00000163788.14	protein_coding	9.142664	9.351032119	11.27529181	12.36905677	9.075926832	10.5942322
ENSG00000234617	SNRK-AS1	100873954	ENSG00000234617.2	lncRNA	0.81576754	0.567118499	0.560709523	1.820868593	0.471572628	0.946109622
ENSG00000160746	ANO10	55129	ENSG00000160746.13	protein_coding	29.01696696	28.27371582	31.92897555	25.49747809	27.91420521	29.67122787
ENSG00000011198	ABHD5	51099	ENSG00000011198.10	protein_coding	17.05017491	13.81803243	14.51575906	19.42836563	12.91480886	16.63860352
ENSG00000173769	TOPAZ1	375337	ENSG00000173769.4	protein_coding	0	0	0.005820786	0	0	0
ENSG00000179152	TCAIM	285343	ENSG00000179152.20	protein_coding	22.25644628	17.4195574	20.69928926	30.519256	18.66228186	27.1016272
ENSG00000283036	LINC01988	100506319	ENSG00000283036.3	lncRNA	0	0	0.003437823	0	0.001449984	0.005329421
ENSG00000185219	ZNF445	353274	ENSG00000185219.18	protein_coding	21.55019573	29.3191306	25.9607751	22.46799107	23.75890768	22.56092428
ENSG00000178917	ZNF852	285346	ENSG00000178917.17	protein_coding	2.928794936	2.88341041	2.428168433	2.866877551	2.824590119	2.400436606
ENSG00000196345	ZKSCAN7	55888	ENSG00000196345.13	protein_coding	0	0	0.056367679	0.016741	0	0
ENSG00000236869	ZKSCAN7-AS1	112840933	ENSG00000236869.3	lncRNA	0.035841484	0.02783865	0.05612874	0.070140356	0.014198101	0.026555372
ENSG00000144792	ZNF660	285349	ENSG00000144792.9	protein_coding	0	0.009807176	0	0	0	0
ENSG00000186448	ZNF197	10168	ENSG00000186448.15	protein_coding	6.770198252	6.81803457	9.290018438	8.156961494	5.370369406	5.710193379
ENSG00000233509	ZNF197-AS1	100874094	ENSG00000233509.2	lncRNA	0.040006508	0.035440464	0.047847282	0.073928601	0.042973742	0.052480344
ENSG00000169981	ZNF35	7584	ENSG00000169981.11	protein_coding	9.013011974	7.870361329	12.47836631	16.58191111	5.835514542	10.72897379
ENSG00000196653	ZNF502	91392	ENSG00000196653.12	protein_coding	0.539705475	0.634229198	0.682344608	0.789630389	0.325338862	0.519166483
ENSG00000186446	ZNF501	115560	ENSG00000186446.12	protein_coding	1.666629098	2.177948374	3.351952302	2.144244306	1.177571274	1.349356435
ENSG00000163807	KIAA1143	57456	ENSG00000163807.6	protein_coding	42.50992	30.51364925	33.86494517	43.43186597	35.5612824	44.61850488
ENSG00000163808	KIF15	56992	ENSG00000163808.17	protein_coding	43.42818461	37.74190786	42.91285606	42.7139271	38.59246564	33.88513022
ENSG00000169964	TMEM42	131616	ENSG00000169964.8	protein_coding	9.224143531	10.2506022	10.85073769	4.65689071	7.791143628	5.963152892
ENSG00000163810	TGM4	7047	ENSG00000163810.12	protein_coding	0.012810909	0.009184982	0.06128069	0.117191949	0.032741054	0.018561543
ENSG00000163812	ZDHHC3	51304	ENSG00000163812.15	protein_coding	63.85310266	56.32887172	56.75735169	71.799489	62.69918516	76.97210558
ENSG00000075914	EXOSC7	23016	ENSG00000075914.13	protein_coding	29.62514014	28.54365908	30.62835377	18.12101853	19.21485049	19.07909882
ENSG00000163815	CLEC3B	7123	ENSG00000163815.6	protein_coding	0.146296733	0.159704321	0.123039186	0.137369608	0.145489866	0.103020467
ENSG00000163814	CDCP1	64866	ENSG00000163814.8	protein_coding	0.019175529	0.016253909	0.054332885	0.020989781	0.05938512	0.031015746
ENSG00000249992	TMEM158	25907	ENSG00000249992.2	protein_coding	3.620138718	3.597403521	3.501216995	2.457811345	4.125276995	4.254256153
ENSG00000011376	LARS2	23395	ENSG00000011376.12	protein_coding	16.70105776	11.8427607	13.4730323	18.90886443	14.46095102	21.79156954
ENSG00000232455	LARS2-AS1	100885795	ENSG00000232455.2	lncRNA	0	0	0	0	0	0
ENSG00000144791	LIMD1	8994	ENSG00000144791.10	protein_coding	32.25920008	29.42708316	30.15257199	32.99742807	36.26193306	37.73132021
ENSG00000230530	LIMD1-AS1	644714	ENSG00000230530.2	lncRNA	1.124687629	0.878673806	1.040543856	0.866610819	1.281473257	0.884081114
ENSG00000211456	SACM1L	22908	ENSG00000211456.13	protein_coding	41.20533505	34.4313901	35.27032256	43.06203537	35.13045729	44.81207516
ENSG00000163817	SLC6A20	54716	ENSG00000163817.17	protein_coding	0.199855703	0.294104594	0.316825546	1.465269227	0.347087114	0.229811838
ENSG00000163818	LZTFL1	54585	ENSG00000163818.20	protein_coding	9.915356199	11.71601234	11.76510132	17.16944783	8.159212932	9.658837392
ENSG00000173585	CCR9	10803	ENSG00000173585.17	protein_coding	0	0	0	0	0.00911609	0
ENSG00000163820	FYCO1	79443	ENSG00000163820.16	protein_coding	40.36071592	39.6250966	41.49260384	40.85364021	50.97172102	40.0242258
ENSG00000172215	CXCR6	10663	ENSG00000172215.6	protein_coding	0	0	0	0	0	0.013814174
ENSG00000173578	XCR1	2829	ENSG00000173578.9	protein_coding	0.011442861	0	0	0	0	0
ENSG00000183625	CCR3	1232	ENSG00000183625.16	protein_coding	0	0.001345383	0	0	0	0.00110208
ENSG00000163823	CCR1	1230	ENSG00000163823.4	protein_coding	0	0	0.005397234	0	0	0
ENSG00000121807	CCR2	729230	ENSG00000121807.7	protein_coding	0	0	0	0	0	0
ENSG00000223552	CCR5AS	102724297	ENSG00000223552.3	lncRNA	0	0	0	0	0	0
ENSG00000160791	CCR5	1234	ENSG00000160791.14	protein_coding	0	0	0	0	0	0
ENSG00000121797	CCRL2	9034	ENSG00000121797.10	protein_coding	0	0	0	0	0	0
ENSG00000283646	LINC02009	105377068	ENSG00000283646.2	lncRNA	0.006916211	0	0	0	0	0.005625934
ENSG00000012223	LTF	4057	ENSG00000012223.13	protein_coding	0	0.005429879	0.005218215	0.033970151	0.003946744	0
ENSG00000163825	RTP3	83597	ENSG00000163825.5	protein_coding	0	0	0	0	0	0
ENSG00000163827	LRRC2	79442	ENSG00000163827.14	protein_coding	0.021275994	0	0	0.060698364	0.053010223	0.030955412
ENSG00000268324	LRRC2-AS1	83598	ENSG00000268324.2	lncRNA	0.012100276	0.009843621	0.033927679	0	0.015337036	0.007106585
ENSG00000241186	TDGF1	6997	ENSG00000241186.10	protein_coding	0	0	0	0	0.014067841	0.015571798
ENSG00000283473	FAM240A	100132146	ENSG00000283473.5	protein_coding	0	0	0	0	0	0
ENSG00000178038	ALS2CL	259173	ENSG00000178038.17	protein_coding	3.752854436	5.986752169	3.989477527	1.467828513	5.949203961	1.326977668
ENSG00000181585	TMIE	259236	ENSG00000181585.7	protein_coding	0.27205695	0.129873937	0.215214122	0.160342871	0.329070355	0.121855136
ENSG00000283706	PRSS50	29122	ENSG00000283706.2	protein_coding	0	0	0	0	0	0
ENSG00000160808	MYL3	4634	ENSG00000160808.11	protein_coding	0.830637834	0.659178169	0.776768602	0.379350375	1.331906973	0.38715566
ENSG00000160801	PTH1R	5745	ENSG00000160801.14	protein_coding	1.280859276	1.909262889	1.723436653	0.567170945	2.612127593	0.512210984
ENSG00000160799	CCDC12	151903	ENSG00000160799.12	protein_coding	10.70078834	10.69704902	11.05678536	6.966854735	6.586296074	7.259146252
ENSG00000160796	NBEAL2	23218	ENSG00000160796.18	protein_coding	47.96051234	34.06699727	31.69437243	40.19863133	46.08415924	43.1504146
ENSG00000181555	SETD2	29072	ENSG00000181555.22	protein_coding	17.69583593	18.67516101	21.46828401	28.81147084	18.54305397	23.47509235
ENSG00000227398	KIF9-AS1	285352	ENSG00000227398.6	lncRNA	3.18710908	4.790506622	3.641699876	2.65124798	2.98653562	2.301109712
ENSG00000088727	KIF9	64147	ENSG00000088727.14	protein_coding	3.292535946	3.126957305	2.9067099	3.606343513	2.532760034	2.840495414
ENSG00000114648	KLHL18	23276	ENSG00000114648.12	protein_coding	18.41172553	17.3527537	19.16196109	25.9723895	18.58617765	23.89179662
ENSG00000260236	PTPN23-DT	119863865	ENSG00000260236.2	lncRNA	1.6830314	1.537999269	1.541256054	1.911524021	1.304807336	1.3626906
ENSG00000076201	PTPN23	25930	ENSG00000076201.16	protein_coding	33.1971626	44.84742829	49.82276245	64.49841758	46.29218262	38.51011466
ENSG00000114650	SCAP	22937	ENSG00000114650.21	protein_coding	31.7543839	35.3052487	31.2605548	31.72790971	34.79275304	36.56650717
ENSG00000163832	ELP6	54859	ENSG00000163832.16	protein_coding	32.09342987	23.67969554	24.7134958	25.31014049	25.54073125	27.14311765
ENSG00000114646	CSPG5	10675	ENSG00000114646.10	protein_coding	75.42931948	46.37237358	50.47943581	74.89372144	74.46327223	83.55054154
ENSG00000173473	SMARCC1	6599	ENSG00000173473.11	protein_coding	244.8347446	223.7063961	236.7262552	290.0515833	226.0814686	288.314056
ENSG00000132153	DHX30	22907	ENSG00000132153.15	protein_coding	136.0717654	123.3301718	135.9770222	144.4982455	154.23836	169.2917021
ENSG00000047849	MAP4	4134	ENSG00000047849.22	protein_coding	546.8649249	554.5851171	500.1513326	583.848499	602.7505912	628.4752916
ENSG00000164045	CDC25A	993	ENSG00000164045.12	protein_coding	38.38470844	46.13684277	60.05537725	52.7061485	39.3071336	39.94108999
ENSG00000164047	CAMP	820	ENSG00000164047.6	protein_coding	0	0	0	0	0.006716606	0.006224428
ENSG00000164048	ZNF589	51385	ENSG00000164048.14	protein_coding	47.8982774	43.07850025	38.35648052	38.70043904	48.88181627	46.77045957
ENSG00000172113	NME6	10201	ENSG00000172113.10	protein_coding	9.24600694	10.10668272	11.15635244	10.9661532	9.390797558	10.67819739
ENSG00000229453	SPINK8	646424	ENSG00000229453.3	protein_coding	0	0	0	0.006722134	0	0.004800719
ENSG00000164049	FBXW12	285231	ENSG00000164049.14	protein_coding	0.258563122	0.22328384	0.144248682	0.170291811	0.223178728	0.267231186
ENSG00000164050	PLXNB1	5364	ENSG00000164050.13	protein_coding	8.992925212	8.320058862	8.417158866	6.288461661	12.47734853	6.495929899
ENSG00000164051	CCDC51	79714	ENSG00000164051.14	protein_coding	62.32172258	51.65521412	63.71058185	55.91150451	45.52740016	51.19590231
ENSG00000232112	TMA7	51372	ENSG00000232112.3	protein_coding	32.83440248	32.13116397	36.25057241	17.9910513	17.54941344	18.70549639
ENSG00000164053	ATRIP	84126	ENSG00000164053.22	protein_coding	42.75536803	34.70877188	51.4969944	51.99225453	43.28579844	45.73524369
ENSG00000213689	TREX1	11277	ENSG00000213689.14	protein_coding	0	0	0	0	0	0
ENSG00000164054	SHISA5	51246	ENSG00000164054.17	protein_coding	67.80570904	75.07554004	78.45749725	63.3121428	81.00938955	70.30560473
ENSG00000114268	PFKFB4	5210	ENSG00000114268.12	protein_coding	38.91354006	45.08570583	40.18364253	11.45371742	47.6398758	14.2142917
ENSG00000145040	UCN2	90226	ENSG00000145040.4	protein_coding	0.090569039	0.03193691	0.079643865	0.127347756	0.091156957	0.092408936
ENSG00000114270	COL7A1	1294	ENSG00000114270.18	protein_coding	5.221111172	4.739339118	5.015425372	5.536445605	4.753938185	3.207495138
ENSG00000010256	UQCRC1	7384	ENSG00000010256.11	protein_coding	268.5933964	253.2420045	257.9318475	202.3699797	239.7024891	239.1832153
ENSG00000183396	TMEM89	440955	ENSG00000183396.4	protein_coding	0.073172692	0.016871991	0.009494198	0.077998896	0.027472289	0.087596884
ENSG00000225697	SLC26A6	65010	ENSG00000225697.13	protein_coding	43.35774348	38.51130234	33.25294993	31.97185369	42.54495046	41.28055331
ENSG00000008300	CELSR3	1951	ENSG00000008300.17	protein_coding	152.430958	156.0162258	199.5638048	236.7586602	188.3069863	125.571383
ENSG00000228350	LINC02585	102724368	ENSG00000228350.1	lncRNA	0.224234664	0.232827608	0.212070656	0.162268362	0.122111886	0.12658638
ENSG00000213672	NCKIPSD	51517	ENSG00000213672.8	protein_coding	21.38783046	16.91739728	15.70177816	21.04647519	25.27784285	25.6282715
ENSG00000068745	IP6K2	51447	ENSG00000068745.15	protein_coding	61.72211844	68.29105119	61.00835624	50.19562435	66.64070739	45.93342745
ENSG00000114302	PRKAR2A	5576	ENSG00000114302.16	protein_coding	36.50163968	34.62835586	31.91652052	42.33981799	36.52862657	44.83176033
ENSG00000224424	PRKAR2A-AS1	100506637	ENSG00000224424.8	lncRNA	2.980090543	4.302397081	4.574548562	2.221072991	5.203829278	2.809717881
ENSG00000178537	SLC25A20	788	ENSG00000178537.10	protein_coding	2.177421289	2.176434099	2.158447873	2.13189183	2.276686856	2.106804794
ENSG00000221883	ARIH2OS	646450	ENSG00000221883.4	lncRNA	0.463448971	1.161561532	1.120573247	0.672368444	0.926723278	0.499373449
ENSG00000177479	ARIH2	10425	ENSG00000177479.20	protein_coding	232.0831033	238.4185048	229.5834297	227.031793	189.1102881	225.4482054
ENSG00000178467	P4HTM	54681	ENSG00000178467.18	protein_coding	0.353028196	0.120569848	0.098416472	0.338351263	0.13145572	0.215562635
ENSG00000178252	WDR6	11180	ENSG00000178252.19	protein_coding	131.5605643	120.004866	99.73081557	117.7594734	119.8718993	138.3639341
ENSG00000178149	DALRD3	55152	ENSG00000178149.17	protein_coding	32.41374937	40.5566458	37.74813221	19.35374137	34.17751349	22.60734472
ENSG00000178057	NDUFAF3	25915	ENSG00000178057.15	protein_coding	113.5131659	107.2282814	97.99743899	79.64074057	97.35112451	100.0120316
ENSG00000178035	IMPDH2	3615	ENSG00000178035.13	protein_coding	263.1124683	271.3054765	263.2157711	194.991674	242.9405906	201.3612014
ENSG00000198218	QRICH1	54870	ENSG00000198218.11	protein_coding	126.3580043	118.6453981	126.505423	173.6391783	164.8139669	165.5625848
ENSG00000172053	QARS1	5859	ENSG00000172053.18	protein_coding	382.9179544	392.4822002	297.481692	238.3118837	383.4537038	326.6786904
ENSG00000172046	USP19	10869	ENSG00000172046.21	protein_coding	82.59715464	86.24639484	85.84264543	92.78092527	97.759425	95.90302061
ENSG00000172037	LAMB2	3913	ENSG00000172037.14	protein_coding	19.71955278	24.75462802	22.26364631	15.03147029	27.78951795	16.7472547
ENSG00000177352	CCDC71	64925	ENSG00000177352.10	protein_coding	22.33660453	13.25804923	17.95724636	18.54747961	17.55196402	19.18495763
ENSG00000185909	KLHDC8B	200942	ENSG00000185909.15	protein_coding	7.868655979	9.367992298	10.00811956	5.575242604	8.553555411	6.519732455
ENSG00000236980	C3orf84	646498	ENSG00000236980.10	protein_coding	0	0	0	0	0	0
ENSG00000173421	IHO1	339834	ENSG00000173421.17	protein_coding	0	0.004222727	0.017306231	0.004651777	0.015971801	0
ENSG00000188315	C3orf62	375341	ENSG00000188315.8	protein_coding	4.05252418	3.746889664	4.206515143	6.630476491	4.79342783	4.95995983
ENSG00000114316	USP4	7375	ENSG00000114316.13	protein_coding	124.343222	119.9033432	128.1094052	115.6317194	113.5050763	112.879819
ENSG00000233276	GPX1	2876	ENSG00000233276.8	protein_coding	99.25088904	73.96431914	90.97226431	94.83777042	84.26075676	102.5149659
ENSG00000067560	RHOA	387	ENSG00000067560.14	protein_coding	124.4967163	140.7319962	129.2102902	124.8445863	148.7958885	127.2213001
ENSG00000235908	RHOA-IT1	106480739	ENSG00000235908.1	lncRNA	0.704807217	0.806509766	0.633950418	0.587982891	0.493770913	0.929749042
ENSG00000145022	TCTA	6988	ENSG00000145022.5	protein_coding	16.28270178	11.86589506	13.93099069	17.22570517	12.2909979	20.5178393
ENSG00000145020	AMT	275	ENSG00000145020.16	protein_coding	0.141562124	0.368106233	0.349826539	0.034501701	0.300927481	0.15727154
ENSG00000145029	NICN1	84276	ENSG00000145029.14	protein_coding	0.074071466	0	0	0	0.016257088	0
ENSG00000173402	DAG1	1605	ENSG00000173402.13	protein_coding	31.08481829	23.57023453	22.0967709	38.31285985	34.93131189	45.62014758
ENSG00000226913	BSN-DT	100132677	ENSG00000226913.2	lncRNA	0.589862345	0.536202842	0.721721989	0.369816023	0.43426223	0.217141747
ENSG00000164061	BSN	8927	ENSG00000164061.5	protein_coding	14.55485389	13.84444577	13.34531534	24.0609949	14.74658041	15.8244169
ENSG00000235120	BSN-AS1	106478963	ENSG00000235120.1	lncRNA	0	0	0.004667759	0	0	0
ENSG00000164062	APEH	327	ENSG00000164062.13	protein_coding	40.37031929	34.34151936	28.81677344	24.56146809	34.80206509	33.22055639
ENSG00000173531	MST1	4485	ENSG00000173531.16	protein_coding	8.23893925	12.82360412	11.5817915	3.296452979	10.50423138	3.130800481
ENSG00000164068	RNF123	63891	ENSG00000164068.16	protein_coding	81.639008	78.14879196	73.96990512	72.68159234	82.33370853	77.38608701
ENSG00000176020	AMIGO3	386724	ENSG00000176020.9	protein_coding	0.033278295	0.005964849	0	0.033328717	0	0
ENSG00000173540	GMPPB	29925	ENSG00000173540.14	protein_coding	32.61295583	46.69842364	42.32290079	47.8910924	20.16333377	28.7799572
ENSG00000176095	IP6K1	9807	ENSG00000176095.12	protein_coding	122.6243219	120.4403047	139.603755	177.3947141	130.4764385	157.1513681
ENSG00000187492	CDHR4	389118	ENSG00000187492.9	protein_coding	0.024292093	0.112190517	0.120853146	0.335704004	0.073927724	0.015949679
ENSG00000185614	INKA1	389119	ENSG00000185614.7	protein_coding	0.532393544	0.409467265	0.840455229	0.356567088	0.316987247	0.302691296
ENSG00000182179	UBA7	7318	ENSG00000182179.13	protein_coding	3.872069055	8.337211824	6.202749424	10.1571368	5.570657789	2.076660839
ENSG00000183763	TRAIP	10293	ENSG00000183763.9	protein_coding	12.73386692	13.62253776	15.0665148	14.41056357	13.10933061	13.18691199
ENSG00000164076	CAMKV	79012	ENSG00000164076.17	protein_coding	34.21843061	24.4285	28.7647904	19.85528577	30.82342095	25.29301318
